label,text
1,bangbangbirdgang ya bitch fruit loop
1,bartending becomes real bitch bartender way way taller bar designed holy back pain
1,bestsongtohavesexto bitch love sosa bangbang
2,bigbird made gay couple yes gop world bird would existed since creator would jail sodomy
1,bitchslapthursdays nite pure passion door open watching game bitch
2,blessjesus amos two walk together except agreed
2,blessjesus amos hate one upholds justice court detest one tell truth
2,blessjesus crown head sole foot
2,blessjesusair matthew look bird air yet heavenly father feed themare much valuable
2,blessjesuslove happy belated sixtyfifth birthday aunt mary agnes strong
1,boutgocrazy aintnolevelzdisshit hungrier phat ho diet ig
1,burnnotice fi shoot bean bag round guy hurt like bitch dont
0,california full white trash
0,california full white trash moved oklahoma
1,celebrityleakedphotos yeah know feel knowing nsa phone quit whining like muslim bitch
1,christianbale kissing moses as fight god otherwise might fucking dead retarded as actor faggot
2,commonquestioniget uou ghetto
1,cowboy bitch cowboysnation another great win ilove team
1,crack whip cracker
0,dtla trash noneuropeans allowed live
1,duh thats theyre possibly tucking penis bitch got man boob
1,dearfeministmen easier way get pussy wout sacrificing man hoodbest dont include losing ur self respect
1,degenerateartist aint fuckin around allah retard crest got blessed jesus next fake as text
1,degenerateartist cant card im french muslim retard dont expect demand child bride yard cuz got man dick
1,degenerateartist isnt bitch walk back word isnt witch question turd im glitch evolves absurd
1,degenerateartist know word bo jingo dangle fan slang ho ting pang lick drum swing flick alarm bic cant hear fire
2,degenerateartist sniff whiffy ball involuntary cuz fairy walk downtown hairy climatechange scary sense hillbilly sneeze
2,derekjeter lifelong yankee man miss firstballot unanimous
0,dutch farmer white trash
0,dutch people live outside newyorkcity white trash
2,earlybird early morning sunrise dawn bird thebird jerryreed kansa city
2,ebola great thought panic bird flu bad really aint got time
2,ebola great metaphor gop teaparty policy eat vital organ host dy tcot teabaggers
2,explainananimeplotbadly boy monkey tail grows savior futuristic yet old earth
1,fact rt kanye best good piece pussy fuck
1,fact female tweet dayum day r hoe need attention ijs wontgetme
2,femalelogic worse jig im convinced
2,firecashman root royal october yankee
1,freeelchapo trending cu french montana bitch as fuck think selling drug cool lamest poser
1,freeballoutpartypart bitch going mo week
1,freshmanadvice aint hoe get traphouseeeeeeee
2,glory isaiah mom asked wanted brownie said thanks said fasting
2,holidayseasonlive shy glizzy feat ply free tha gang
2,happycolumbusday wasnt americakarlmarx would never thought sharing colonialism injun
2,happycolumbusday hate sound peta callous allbut buffalo lot worse injun
1,havok one bad bitch wouldnt wanna mess tna impact
2,hellyeah rt rt happy fall pumpkin spice oreo
2,hellobrookland opening serving free sample cider vegan slider brownie
2,holyspirit joshua every place sole foot shall tread upon given unto said unto moses
1,honestyhour middle school hoe used call mandingo warrior
1,idonthavetimefor ratchet hoe
1,ihopesomeday hoe find relationship instead ruining others
1,istandwithrand wise rino pussy real leader like rand cruz lee bachmann etc actually exist fight go home teaparty
2,iu straight nation college soccer champion wow hoosiernation hoosier
2,iu make honorary student id way cooler international student football card hoosier
1,ifthepurgewasreal id best prostitute madam ever hey got pussy shouldnt broke right lmao jk
1,ifwedate eat da pussy better lesbian
1,inmiddleschool fat hell band faggot thank god played sport th grade didnt stay band
2,indigenouspeoplesday right redskin lot queen right nomg sofunny
1,indigenouspeoplesday haha fuckin retarded commie hunter biden love snortin pygmie fairy dust dont liberal
0,iowa full white trash
2,iraq gov troop handed severe defeat isi saqlawiya there chatter soldier lost jihadis raving
0,jesuschrist straight thats faggot killed period sonofgod
1,kanyeshrug lol thots like rt great thing bitch offer
1,lingo niccas tryn talk like
1,mentionadislike hoe thinkin bad even tell bitch calm u average
1,messagetomyfuturespouse u better cook clean bitch ill give u money aint cleanin dish makin plate
0,minnesota full white trash
1,myunpopularopinion spanish bitch suck dick baby theyre already fine dressing slutty
1,nl queen reminded still dont get janelle monae perplexed people think shes queer
2,np century fob
1,nationalcatday sure celebrate billion bird death blame climatechange fuckin commie
2,natitude okay im going say comb yer beard lol wiggers
2,nowplaying bt feat torus amos blue sky radio edit thearrow
2,nowplaying great white bitten twice shy thearrow
2,nowplaying ian hunter bitten twice shy thearrow
2,nowplaying door wasp texas radio big beat thearrow
1,oomef yeah kno pussy whipped nigga putting ring
1,onlyinamichaelmyersmovie bitch running hundred meter dash niqqa who actually taking time walking u still get killed
2,pdplive november th get early bird ticket
2,pacernation road perfect way continue iubb finished nba pacer indiana hoosier
1,peopletoavoid valerie jarrett control reflex bitch slap
1,peoplewhomademy little brother hate admit know he still lil bitch though fuck
1,qtna rt yall bitch gon breast feed wit nipple ring
1,questioniaskmyself slapping hoe tuh solve something ima leave alonei never usually listen
2,radiofreenorthwest covington read response mock fbi andy real politics liv awakening gretchen
1,rayrice bitch justsaying
1,rayrice still bitch got one wrong woman fan livid noexcuses
0,reasonswecantbetogether u talkin nig smashed da homies
1,reasonswhywedontgetalong youre hoe stop focusing sucking dick focus getting rich
1,rebelscience sharing whaddup cloud hogging windturbines like fuckin gasbag son bitch
0,rebelscience using actual woman genetic engineering lab natural clone something faggot rome
2,redsox focus oriole knocked last year hatred yankee umteen year lol
1,remake granny dcyoungfly dirtymoney teamignat hoodcomedy damn bitch bab thats big
2,royal fantastic ready tomorrow sweep disposed o yankee ever except month
2,royal milwaukee let yost gonow wished hadnt cause suckhow nowhes guy win lose yankee fire girardi yost
2,ruinacomedian charlie lapdance
1,ruinadessert fairy queen nomg fucked obama panty
1,shoutout everybody follow nicca
1,shoutout exit niccas salute
1,shoutout macktown niccas
1,shoutout exit niccas realniccasalute
1,signsofcockblockin rt niggahs telling hoe im talking cant get fuckniggahs
2,skating trash
0,slightlyadjusted rt alls nigger wanna fuck tweet drink pineapple soda day
0,somethingigetalot asian black hawaiian gay retarded drunk
0,southcarolina full white trash
1,splashgang pussy naz ay tried tell naz
2,stopwhitepeople rt case west nile virus infection reported orange county year dead bird found carrying virus
2,tbt love forever ling ling
2,theboondocks nicca
2,truth rt david charlie brown scandal
1,son bitch moment finally get bed bladder decides time piss
1,son bitch moment turn radio favorite song end song
1,son bitch moment walking house dark stub little toe wall
1,thatfuckmemoment leave car window rain car look like hurricane katrina ran bitch
1,themostannoyingthingsinlife people never happy bitchnmoan time
0,thingsiwillteachmychild play deez nigga n bitch dat snake
1,thingsnottodoonafirstdate give da dick u gotta half stroke da pussy bc u dump dick dat bitch gon become extremely anoyin
1,tjohngang lil bitch follow
1,tomyfutureson fuck dem hoe better love dem hoe
0,trayvonmartin referred zimmerman creepy as cracker racist thug
0,tweetlikepontiacholmes pontiac sprinkler nigga nigga nigga nigga spic spic spic spic nigga nigga nigga nigga
1,tweetlikeyourbestfriend made bitch
1,umightnotgetin fucc nicca beerandtacos wethelastonesleft
0,vinitahegwood get job naacp ag hear like diversity tolerance long aint cracker tcot
0,virginia full white trash
2,wearerepublicnotregime potus bo violated usa sovereignty wopen borderjihadiscriminaldiseasedhaitianssamericans impeachobama
0,westvirginia full white trash
2,whatimcraving peanut butter oreo
1,whatwouldyouchangeaboutyourpast hoe wasted time
1,whyihateinstagram make bitch cheat four point scale
2,worldseriesgame hunter penny annoying red sox player shave fool take vyvanseyankees
2,yankee
2,yankee firecashman dont want arod back
2,yankee jeter let play entire inning thats fitting
2,yankee sec robertson guy fantastic sec pitcher
2,yankee astros mccarthy outduels keuchel series finale
2,yankee nine straight hit price night
2,yankee damn directtv blackout yankee game freaking walk youre killing satellite douche
2,yankee damn well joe move bullpen really helped
2,yankee aint complaining royal win lose game showed heart al ride die flex zone earned
2,yankee went gold cruz sound upper lower body strength hmm hr hitter wont say word
2,yankee royal fire sale want whole team leave gardner tanaka rest please go along joe cash
2,yankee nice bounce back kay gotta keep going
2,yankee pineda needed great play
2,yankee primo got home tank mlb finally winning even better time get serious sept call time
2,yankee got beaten thug
2,yankee take three game motown im callin mlb
2,yankee wasted nuezs season ray mlb
1,yeswedid start building windturbines fuckin big kill whole flock bird one go
1,yeswedid tattoo bitch corrupt many men possible egypt cattle prod vote
1,youwillnotbetakenseriouslyif youre proud white trash kedollarsignha
1,agreed rt badd one idkmixxed bitch really tho
1,anywere la palm tree great weather else horrible weather bitch
1,bad as local bitch
1,boom bitch
1,bslfe bitch pullup st washington space
1,creamteam leaving hoe w cockbreath
2,drunk trash trashed wasted draught horse
1,faggot killed jesuschrist hello whatever go ahead gaymarriage pharaoh pocket
0,faggot merely scientific indicator something wrong celebrate unique indiviuals cancer
0,firefighter job white trash
2,foxnews cut away democrat talk claim fair balanced lmao network full teabaggers liar
2,gouache inktober oldpainting mt tiki wahine surf monkey bright happysunday peace wishing
1,honestyhour dont love hoe
1,honeybadger bitch
2,hoosier fan cody zeller nominating year nba draft iubb
1,illneverunderstandwhy anyone jersey shore famous go guido shitbag mean money family
1,inktober twentysix gouache mt snappy pappy bitch x good thing sable paintbrush
2,inners still hanging yankee need win nfl sunday
2,iubb suiting tonight indiana iu ncaa hoosierdaddy hoosiernation hoosier
1,klokus bitch nose pierced
1,longhair dont care got gayboyproblems everywhere im bitch im champ im totally full
2,metal honky
0,milesthompson goauche wetback ca
1,morningjoe prove wrong righties liberal use fact con use emotion make decision fact damned teabagger motto
2,mt commission gouache tiki wahine monkey tubed surfing wavesliding waterwalker notkook
2,mt goauche monkey oldpainting vinyl jazz lounge
2,mt browngal gouache monkey tiki
1,nationaldoughnutday bitch get
1,nowplaying witcha bitch pussy pussy inda hood ona sofawit plastic
2,np shy glizzy awwsome remix feat chainz aap rocky via
1,oomf get im chilling till da bitch hit
1,pause nigga bitch tho rt boy niggaz b bitch made u cud kiss em n da mouth
2,philhughes nyy better ur whole team
1,pornandroidiphoneipadsexxxx anal anal gaping tranny play panty nylon part
1,pornandroidiphoneipadsexxxx anal bbc anal creampie bitch
1,pornandroidiphoneipadsexxxx anal blonde tranny as fucked
1,pornandroidiphoneipadsexxxx anal hardcore british queer anal pounding
1,pornandroidiphoneipadsexxxx bbw brazilian bbw babe drilled pussy as
1,pornandroidiphoneipadsexxxx babe ebony babe pussy
1,pornandroidiphoneipadsexxxx beach caught girl rubbing pussy nude beach
1,pornandroidiphoneipadsexxxx bigtits cute preggie slut big tit play swollen pussy
1,pornandroidiphoneipadsexxxx close another pussy close
1,pornandroidiphoneipadsexxxx closeup squirting pussy fingered asshole
1,pornandroidiphoneipadsexxxx closeup amateur pussy player milf close
1,pornandroidiphoneipadsexxxx closeup cumshot beauty pussy closeup
1,pornandroidiphoneipadsexxxx closeup pussy fuck close
1,pornandroidiphoneipadsexxxx creampie young japanese girl hairy cunt cre
1,pornandroidiphoneipadsexxxx desi spicy oriental paki brunette suck un
2,pornandroidiphoneipadsexxxx desi paki
